ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60707,53,12/27/2020,01/02/2021,55,1789,128,4158.6,,4389,0,10202.5,0.0,0.1,2,33,4.6,76.7,43019,60707-2020-53,POINT (-87.808283 41.921777)
60707,1,01/03/2021,01/09/2021,62,1851,144,4302.7,,4389,0,10202.5,0.0,0.1,1,34,2.3,79.0,43019,60707-2021-1,POINT (-87.808283 41.921777)
60618,18,04/26/2020,05/02/2020,134,647,142,685.4,627,2470,664,2616.7,0.2,0.2,6,18,6.4,19.1,94395,60618-2020-18,POINT (-87.703343 41.946699)
60827,47,11/15/2020,11/21/2020,15,177,52,619.4,,807,0,2823.9,0.0,0.1,0,8,0.0,28.0,28577,60827-2020-47,POINT (-87.633087 41.650765)
60827,49,11/29/2020,12/05/2020,13,201,46,703.4,,807,0,2823.9,0.0,0.1,2,10,7.0,35.0,28577,60827-2020-49,POINT (-87.633087 41.650765)
60827,50,12/06/2020,12/12/2020,14,215,49,752.4,,807,0,2823.9,0.0,0.1,0,10,0.0,35.0,28577,60827-2020-50,POINT (-87.633087 41.650765)
60827,51,12/13/2020,12/19/2020,15,230,52,804.8,,807,0,2823.9,0.0,0.1,1,11,3.5,38.5,28577,60827-2020-51,POINT (-87.633087 41.650765)
60827,52,12/20/2020,12/26/2020,5,235,18,822.3,,807,0,2823.9,0.0,0.1,0,11,0.0,38.5,28577,60827-2020-52,POINT (-87.633087 41.650765)
60827,53,12/27/2020,01/02/2021,10,245,35,857.3,,807,0,2823.9,0.0,0.1,0,11,0.0,38.5,28577,60827-2020-53,POINT (-87.633087 41.650765)
60601,4,01/24/2021,01/30/2021,13,876,89,5969.3,548,17662,3734,120354.3,0.0,0.1,0,11,0.0,75.0,14675,60601-2021-4,POINT (-87.622844 41.886262)
60630,18,04/26/2020,05/02/2020,118,428,206,746.4,392,1778,684,3100.6,0.2,0.2,4,17,7.0,29.6,57344,60630-2020-18,POINT (-87.759611 41.971261)
60606,49,11/29/2020,12/05/2020,9,179,290,5772.3,188,4462,6063,143889.1,0.1,0.1,0,1,0.0,32.2,3101,60606-2020-49,POINT (-87.63676 41.882634)
60608,40,09/27/2020,10/03/2020,70,2772,88,3499.8,1948,33133,2459,41832,0.0,0.1,0,80,0.0,101.0,79205,60608-2020-40,POINT (-87.670366 41.849879)
60827,1,01/03/2021,01/09/2021,8,253,28,885.3,,807,0,2823.9,0.0,0.1,0,11,0.0,38.5,28577,60827-2021-1,POINT (-87.633087 41.650765)
60614,45,11/01/2020,11/07/2020,399,2318,560,3250.7,3890,49840,5455,69894,0.1,0.0,0,73,0.0,102.4,71308,60614-2020-45,POINT (-87.652064 41.922605)
60618,33,08/09/2020,08/15/2020,91,1825,96,1933.4,1920,23912,2034,25331.9,0.1,0.1,1,51,1.1,54.0,94395,60618-2020-33,POINT (-87.703343 41.946699)
60638,25,06/14/2020,06/20/2020,22,1131,37,1923.6,539,6327,917,10760.8,0.1,0.2,1,33,1.7,56.1,58797,60638-2020-25,POINT (-87.771902 41.787032)
60827,2,01/10/2021,01/16/2021,5,258,18,902.8,,807,0,2823.9,0.0,0.1,0,11,0.0,38.5,28577,60827-2021-2,POINT (-87.633087 41.650765)
60827,3,01/17/2021,01/23/2021,7,265,24,927.3,,807,0,2823.9,0.0,0.1,0,11,0.0,38.5,28577,60827-2021-3,POINT (-87.633087 41.650765)
60827,4,01/24/2021,01/30/2021,10,275,35,962.3,,807,0,2823.9,0.0,0.1,0,11,0.0,38.5,28577,60827-2021-4,POINT (-87.633087 41.650765)
60827,5,01/31/2021,02/06/2021,3,278,10,972.8,,807,0,2823.9,0.0,0.1,1,12,3.5,42.0,28577,60827-2021-5,POINT (-87.633087 41.650765)
60827,6,02/07/2021,02/13/2021,1,279,4,976.3,,807,0,2823.9,0.0,0.1,0,12,0.0,42.0,28577,60827-2021-6,POINT (-87.633087 41.650765)
60827,7,02/14/2021,02/20/2021,2,281,7,983.3,,807,0,2823.9,0.0,0.1,1,13,3.5,45.5,28577,60827-2021-7,POINT (-87.633087 41.650765)
60626,14,03/29/2020,04/04/2020,43,82,86,164.9,141,355,284,713.9,0.3,0.2,2,2,4.0,4.0,49730,60626-2020-14,POINT (-87.669834 42.009469)
Unknown,18,04/26/2020,05/02/2020,19,49,0,0,1572,6962,0,0,0.3,0.3,1,2,0.0,0.0,0,Unknown-2020-18,
60639,14,03/29/2020,04/04/2020,87,155,96,171.2,209,419,231,462.9,0.3,0.3,1,2,1.1,2.2,90517,60639-2020-14,POINT (-87.75531 41.920609)
60605,33,08/09/2020,08/15/2020,8,312,29,1133.8,553,6832,2010,24826.5,0.0,0.0,0,1,0.0,3.6,27519,60605-2020-33,POINT (-87.623449 41.867824)
60827,28,07/05/2020,07/11/2020,3,87,10,304.4,65,597,228,2089.1,0.0,0.1,0,7,0.0,24.5,28577,60827-2020-28,POINT (-87.633087 41.650765)
60647,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,87509,60647-2020-10,POINT (-87.701101 41.921058)
60661,11,03/08/2020,03/14/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,9926,60661-2020-11,POINT (-87.644283 41.882786)
60666,21,05/17/2020,05/23/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-21,POINT (-87.896371 41.979511)
60601,12,03/15/2020,03/21/2020,10,14,68,95.4,31,37,211,252.1,0.2,0.2,0,0,0.0,0.0,14675,60601-2020-12,POINT (-87.622844 41.886262)
60601,29,07/12/2020,07/18/2020,6,98,41,667.8,199,1636,1356,11148.2,0.0,0.1,0,5,0.0,34.1,14675,60601-2020-29,POINT (-87.622844 41.886262)
60601,8,02/21/2021,02/27/2021,6,907,41,6180.6,638,20062,4348,136708.7,0.0,0.0,0,11,0.0,75.0,14675,60601-2021-8,POINT (-87.622844 41.886262)
60614,11,03/08/2020,03/14/2020,14,14,20,19.6,25,27,35,37.9,0.2,0.2,0,0,0.0,0.0,71308,60614-2020-11,POINT (-87.652064 41.922605)
60606,8,02/21/2021,02/27/2021,8,267,258,8610.1,169,6640,5450,214124.5,0.1,0.1,1,3,32.2,96.7,3101,60606-2021-8,POINT (-87.63676 41.882634)
Unknown,28,07/05/2020,07/11/2020,4,111,0,0,3011,32043,0,0,0.0,0.1,0,4,0.0,0.0,0,Unknown-2020-28,
Unknown,29,07/12/2020,07/18/2020,5,116,0,0,3092,35135,0,0,0.0,0.1,0,4,0.0,0.0,0,Unknown-2020-29,
Unknown,30,07/19/2020,07/25/2020,2,118,0,0,2900,38035,0,0,0.0,0.1,0,4,0.0,0.0,0,Unknown-2020-30,
Unknown,31,07/26/2020,08/01/2020,1,119,0,0,2718,40753,0,0,0.1,0.1,0,4,0.0,0.0,0,Unknown-2020-31,
60655,16,04/12/2020,04/18/2020,34,149,118,517.3,278,830,965,2881.5,0.1,0.2,1,4,3.5,13.9,28804,60655-2020-16,POINT (-87.701434 41.696456)
Unknown,32,08/02/2020,08/08/2020,5,124,0,0,2059,42812,0,0,0.1,0.1,0,4,0.0,0.0,0,Unknown-2020-32,
60647,15,04/05/2020,04/11/2020,69,158,79,180.6,250,748,286,854.8,0.2,0.2,0,1,0.0,1.1,87509,60647-2020-15,POINT (-87.701101 41.921058)
Unknown,33,08/09/2020,08/15/2020,4,128,0,0,2236,45048,0,0,0.0,0.1,0,4,0.0,0.0,0,Unknown-2020-33,
Unknown,34,08/16/2020,08/22/2020,3,131,0,0,1691,46739,0,0,0.0,0.1,0,4,0.0,0.0,0,Unknown-2020-34,
Unknown,37,09/06/2020,09/12/2020,1,141,0,0,1526,51555,0,0,0.0,0.1,0,4,0.0,0.0,0,Unknown-2020-37,
Unknown,38,09/13/2020,09/19/2020,6,147,0,0,1422,52977,0,0,0.0,0.1,0,4,0.0,0.0,0,Unknown-2020-38,
Unknown,39,09/20/2020,09/26/2020,0,147,0,0,1663,54640,0,0,0.0,0.1,0,4,0.0,0.0,0,Unknown-2020-39,
Unknown,42,10/11/2020,10/17/2020,13,182,0,0,1532,59477,0,0,0.1,0.1,0,4,0.0,0.0,0,Unknown-2020-42,
60628,14,03/29/2020,04/04/2020,119,242,178,362.7,320,671,480,1005.6,0.3,0.3,7,8,10.5,12.0,66724,60628-2020-14,POINT (-87.621537 41.694192)
60636,15,04/05/2020,04/11/2020,57,192,177,596.2,113,408,351,1267,0.4,0.4,9,18,27.9,55.9,32203,60636-2020-15,POINT (-87.668597 41.77599)
60661,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,9926,60661-2020-10,POINT (-87.644283 41.882786)
60603,8,02/21/2021,02/27/2021,0,68,0,5792.2,71,1765,6048,150340.7,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-8,POINT (-87.625473 41.880112)
60661,22,05/24/2020,05/30/2020,2,41,20,413.1,54,417,544,4201.1,0.0,0.1,0,0,0.0,0.0,9926,60661-2020-22,POINT (-87.644283 41.882786)
60666,8,02/21/2021,02/27/2021,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2021-8,POINT (-87.896371 41.979511)
60606,53,12/27/2020,01/02/2021,11,220,355,7094.5,155,5238,4998,168913.3,0.1,0.1,0,1,0.0,32.2,3101,60606-2020-53,POINT (-87.63676 41.882634)
60607,44,10/25/2020,10/31/2020,119,1059,402,3578.8,1911,19552,6458,66074.1,0.1,0.0,0,4,0.0,13.5,29591,60607-2020-44,POINT (-87.652727 41.876104)
60607,8,02/21/2021,02/27/2021,21,2287,71,7728.7,1632,48081,5515,162485.2,0.0,0.0,0,8,0.0,27.0,29591,60607-2021-8,POINT (-87.652727 41.876104)
60609,19,05/03/2020,05/09/2020,218,1080,354,1756.2,676,2736,1099,4449.1,0.3,0.4,8,32,13.0,52.0,61495,60609-2020-19,POINT (-87.653382 41.812017)
60621,8,02/21/2021,02/27/2021,7,1952,24,6721.3,572,23594,1970,81241,0.0,0.1,2,77,6.9,265.1,29042,60621-2021-8,POINT (-87.638812 41.776931)
60707,8,02/21/2021,02/27/2021,16,2043,37,4749.1,,4389,0,10202.5,0.0,0.1,2,40,4.6,93.0,43019,60707-2021-8,POINT (-87.808283 41.921777)
60602,8,02/21/2021,02/27/2021,2,93,161,7475.9,34,1922,2733,154501.6,0.1,0.1,0,2,0.0,160.8,1244,60602-2021-8,POINT (-87.628309 41.883136)
60602,41,10/04/2020,10/10/2020,1,23,80,1848.9,52,815,4180,65514.5,0.0,0.0,0,0,0.0,0.0,1244,60602-2020-41,POINT (-87.628309 41.883136)
60604,8,02/21/2021,02/27/2021,1,89,128,11381.1,65,1688,8312,215856.8,0.0,0.1,0,0,0.0,0.0,782,60604-2021-8,POINT (-87.629029 41.878153)
60607,12,03/15/2020,03/21/2020,14,17,47,57.4,72,77,243,260.2,0.2,0.1,0,0,0.0,0.0,29591,60607-2020-12,POINT (-87.652727 41.876104)
60638,20,05/10/2020,05/16/2020,130,875,221,1488.2,644,3524,1095,5993.5,0.2,0.3,5,24,8.5,40.8,58797,60638-2020-20,POINT (-87.771902 41.787032)
60612,10,03/01/2020,03/07/2020,,,,,1,1,3,2.9,0.0,0.0,0,0,0.0,0.0,34311,60612-2020-10,POINT (-87.687011 41.88004)
60657,11,03/08/2020,03/14/2020,14,15,20,21.4,34,38,48,54.2,0.1,0.2,0,0,0.0,0.0,70052,60657-2020-11,POINT (-87.658216 41.939715)
60652,28,07/05/2020,07/11/2020,53,1097,121,2498.5,545,6664,1241,15177.5,0.1,0.2,1,48,2.3,109.3,43907,60652-2020-28,POINT (-87.714238 41.745398)
60633,12,03/15/2020,03/21/2020,,,,,13,13,101,101,0.0,0.0,0,0,0.0,0.0,12871,60633-2020-12,POINT (-87.556037 41.653147)
60661,23,05/31/2020,06/06/2020,1,42,10,423.1,64,481,645,4845.9,0.0,0.1,0,0,0.0,0.0,9926,60661-2020-23,POINT (-87.644283 41.882786)
60607,33,08/09/2020,08/15/2020,25,603,84,2037.8,708,7106,2393,24014.1,0.0,0.1,0,4,0.0,13.5,29591,60607-2020-33,POINT (-87.652727 41.876104)
60608,8,02/21/2021,02/27/2021,30,7357,38,9288.6,1983,85079,2504,107416.2,0.0,0.1,1,134,1.3,169.2,79205,60608-2021-8,POINT (-87.670366 41.849879)
60612,8,02/21/2021,02/27/2021,30,3004,87,8755.2,2185,56975,6368,166054.6,0.0,0.1,0,60,0.0,174.9,34311,60612-2021-8,POINT (-87.687011 41.88004)
60613,8,02/21/2021,02/27/2021,33,3225,66,6435.5,1628,69074,3249,137836.5,0.0,0.0,0,42,0.0,83.8,50113,60613-2021-8,POINT (-87.661343 41.953742)
60619,8,02/21/2021,02/27/2021,39,3840,64,6268.6,1400,54654,2285,89219.4,0.0,0.1,0,112,0.0,182.8,61258,60619-2021-8,POINT (-87.60569 41.744737)
60633,8,02/21/2021,02/27/2021,9,1235,70,9595.2,240,10821,1865,84072.7,0.0,0.1,0,13,0.0,101.0,12871,60633-2021-8,POINT (-87.556037 41.653147)
60649,8,02/21/2021,02/27/2021,23,2888,50,6275,1042,45575,2264,99024.4,0.0,0.1,0,149,0.0,323.7,46024,60649-2021-8,POINT (-87.571522 41.762202)
60653,12,03/15/2020,03/21/2020,21,21,66,65.7,80,85,250,265.9,0.2,0.2,0,0,0.0,0.0,31972,60653-2020-12,POINT (-87.611244 41.819261)
60642,24,06/07/2020,06/13/2020,12,168,59,831.6,289,1633,1431,8083.8,0.0,0.1,1,11,5.0,54.5,20201,60642-2020-24,POINT (-87.657821 41.899935)
60656,14,03/29/2020,04/04/2020,22,49,80,177.7,144,320,522,1160.3,0.1,0.1,2,2,7.3,7.3,27579,60656-2020-14,POINT (-87.817934 41.974566)
60633,17,04/19/2020,04/25/2020,18,47,140,365.2,69,200,536,1553.9,0.2,0.2,0,0,0.0,0.0,12871,60633-2020-17,POINT (-87.556037 41.653147)
60605,8,02/21/2021,02/27/2021,23,1681,84,6108.5,955,35052,3470,127373.8,0.0,0.0,1,11,3.6,40.0,27519,60605-2021-8,POINT (-87.623449 41.867824)
60607,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,29591,60607-2020-10,POINT (-87.652727 41.876104)
60609,8,02/21/2021,02/27/2021,46,6607,75,10744,1248,63232,2029,102824.6,0.0,0.1,1,133,1.6,216.3,61495,60609-2021-8,POINT (-87.653382 41.812017)
60612,47,11/15/2020,11/21/2020,222,1878,647,5473.5,2756,27889,8032,81283,0.1,0.1,3,36,8.7,104.9,34311,60612-2020-47,POINT (-87.687011 41.88004)
60626,19,05/03/2020,05/09/2020,106,733,213,1474,612,2418,1231,4862.3,0.2,0.3,20,58,40.2,116.6,49730,60626-2020-19,POINT (-87.669834 42.009469)
60827,16,04/12/2020,04/18/2020,6,24,21,84,20,65,70,227.5,0.2,0.2,0,2,0.0,7.0,28577,60827-2020-16,POINT (-87.633087 41.650765)
60613,42,10/11/2020,10/17/2020,95,1028,190,2051.4,1957,24550,3905,48989.3,0.0,0.0,0,33,0.0,65.9,50113,60613-2020-42,POINT (-87.661343 41.953742)
60646,11,03/08/2020,03/14/2020,,,,,4,7,14,25,0.0,0.0,0,0,0.0,0.0,27987,60646-2020-11,POINT (-87.761826 41.993931)
60614,41,10/04/2020,10/10/2020,121,1405,170,1970.3,3011,36125,4222,50660.5,0.0,0.0,0,72,0.0,101.0,71308,60614-2020-41,POINT (-87.652064 41.922605)
60616,8,02/21/2021,02/27/2021,20,3284,37,6029.7,1485,61247,2727,112454.1,0.0,0.1,0,85,0.0,156.1,54464,60616-2021-8,POINT (-87.629531 41.844869)
60827,8,02/21/2021,02/27/2021,7,288,24,1007.8,,807,0,2823.9,0.0,0.1,0,13,0.0,45.5,28577,60827-2021-8,POINT (-87.633087 41.650765)
60633,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,12871,60633-2020-10,POINT (-87.556037 41.653147)
60620,8,02/21/2021,02/27/2021,38,4604,56,6761,1825,61596,2680,90454.7,0.0,0.1,0,132,0.0,193.8,68096,60620-2021-8,POINT (-87.651656 41.740873)
60624,8,02/21/2021,02/27/2021,29,2864,80,7920.8,816,32009,2257,88525.4,0.0,0.1,1,70,2.8,193.6,36158,60624-2021-8,POINT (-87.722735 41.879417)
60628,8,02/21/2021,02/27/2021,45,4430,67,6639.3,1447,54994,2169,82420.1,0.0,0.1,1,189,1.5,283.3,66724,60628-2021-8,POINT (-87.621537 41.694192)
60632,8,02/21/2021,02/27/2021,64,12425,70,13648,1415,76584,1554,84122.2,0.1,0.2,3,189,3.3,207.6,91039,60632-2021-8,POINT (-87.711251 41.810038)
60601,34,08/16/2020,08/22/2020,7,133,48,906.3,346,2989,2358,20368,0.0,0.0,0,5,0.0,34.1,14675,60601-2020-34,POINT (-87.622844 41.886262)
60612,34,08/16/2020,08/22/2020,17,889,50,2591,746,10860,2174,31651.7,0.0,0.1,0,31,0.0,90.4,34311,60612-2020-34,POINT (-87.687011 41.88004)
60827,21,05/17/2020,05/23/2020,7,70,24,245,52,284,182,993.8,0.1,0.2,0,7,0.0,24.5,28577,60827-2020-21,POINT (-87.633087 41.650765)
60620,28,07/05/2020,07/11/2020,47,1262,69,1853.3,973,11111,1429,16316.7,0.0,0.1,0,71,0.0,104.3,68096,60620-2020-28,POINT (-87.651656 41.740873)
60643,14,03/29/2020,04/04/2020,102,195,204,391,243,517,487,1036.7,0.4,0.3,3,3,6.0,6.0,49870,60643-2020-14,POINT (-87.662381 41.700445)
60642,45,11/01/2020,11/07/2020,135,787,668,3895.8,1105,14225,5470,70417.3,0.1,0.1,0,15,0.0,74.3,20201,60642-2020-45,POINT (-87.657821 41.899935)
60661,33,08/09/2020,08/15/2020,5,111,50,1118.3,212,2200,2136,22164,0.0,0.0,0,0,0.0,0.0,9926,60661-2020-33,POINT (-87.644283 41.882786)
60618,10,03/01/2020,03/07/2020,,,,,1,1,1,1.1,0.0,0.0,0,0,0.0,0.0,94395,60618-2020-10,POINT (-87.703343 41.946699)
60608,12,03/15/2020,03/21/2020,13,15,16,18.9,89,100,112,126.3,0.1,0.1,0,0,0.0,0.0,79205,60608-2020-12,POINT (-87.670366 41.849879)
60656,25,06/14/2020,06/20/2020,6,283,22,1026.1,312,2997,1131,10867,0.1,0.1,2,9,7.3,32.6,27579,60656-2020-25,POINT (-87.817934 41.974566)
60827,38,09/13/2020,09/19/2020,1,106,4,370.9,,807,0,2823.9,0.0,0.1,0,8,0.0,28.0,28577,60827-2020-38,POINT (-87.633087 41.650765)
60606,36,08/30/2020,09/05/2020,2,65,64,2096.1,115,2256,3708,72750.7,0.1,0.1,0,1,0.0,32.2,3101,60606-2020-36,POINT (-87.63676 41.882634)
60609,24,06/07/2020,06/13/2020,46,1792,75,2914.1,642,6967,1044,11329.4,0.1,0.3,2,65,3.3,105.7,61495,60609-2020-24,POINT (-87.653382 41.812017)
60602,4,01/24/2021,01/30/2021,8,84,643,6752.4,52,1755,4180,141077.2,0.2,0.1,0,1,0.0,80.4,1244,60602-2021-4,POINT (-87.628309 41.883136)
60641,19,05/03/2020,05/09/2020,186,928,262,1306.6,877,3228,1235,4545,0.2,0.3,9,31,12.7,43.6,71023,60641-2020-19,POINT (-87.746791 41.946682)
60642,30,07/19/2020,07/25/2020,7,261,35,1292,432,4391,2138,21736.5,0.0,0.1,0,13,0.0,64.4,20201,60642-2020-30,POINT (-87.657821 41.899935)
60707,33,08/09/2020,08/15/2020,28,499,65,1160,,4389,0,10202.5,0.0,0.1,0,12,0.0,27.9,43019,60707-2020-33,POINT (-87.808283 41.921777)
60610,27,06/28/2020,07/04/2020,23,322,59,825.2,872,5115,2235,13109,0.0,0.1,0,9,0.0,23.1,39019,60610-2020-27,POINT (-87.63581 41.90455)
60827,26,06/21/2020,06/27/2020,3,84,10,293.9,38,488,133,1707.7,0.0,0.1,0,7,0.0,24.5,28577,60827-2020-26,POINT (-87.633087 41.650765)
60651,20,05/10/2020,05/16/2020,202,1309,320,2070.6,868,4199,1373,6642.1,0.3,0.3,7,48,11.1,75.9,63218,60651-2020-20,POINT (-87.741017 41.901964)
60618,22,05/24/2020,05/30/2020,103,1208,109,1279.7,1093,6346,1158,6722.8,0.1,0.2,3,38,3.2,40.3,94395,60618-2020-22,POINT (-87.703343 41.946699)
60827,43,10/18/2020,10/24/2020,10,128,35,447.9,,807,0,2823.9,0.0,0.1,0,8,0.0,28.0,28577,60827-2020-43,POINT (-87.633087 41.650765)
60666,34,08/16/2020,08/22/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-34,POINT (-87.896371 41.979511)
60605,20,05/10/2020,05/16/2020,6,155,22,563.2,170,1040,618,3779.2,0.0,0.1,0,1,0.0,3.6,27519,60605-2020-20,POINT (-87.623449 41.867824)
60655,20,05/10/2020,05/16/2020,16,235,56,815.9,235,1804,816,6263,0.1,0.1,0,7,0.0,24.3,28804,60655-2020-20,POINT (-87.701434 41.696456)
60601,49,11/29/2020,12/05/2020,46,616,314,4197.6,705,12409,4804,84558.8,0.1,0.1,1,9,6.8,61.3,14675,60601-2020-49,POINT (-87.622844 41.886262)
60607,37,09/06/2020,09/12/2020,22,680,74,2298,724,10322,2447,34882.2,0.0,0.0,0,4,0.0,13.5,29591,60607-2020-37,POINT (-87.652727 41.876104)
60624,15,04/05/2020,04/11/2020,77,244,213,674.8,209,614,578,1698.1,0.3,0.4,4,7,11.1,19.4,36158,60624-2020-15,POINT (-87.722735 41.879417)
60653,10,03/01/2020,03/07/2020,,,,,1,1,3,3.1,0.0,0.0,0,0,0.0,0.0,31972,60653-2020-10,POINT (-87.611244 41.819261)
60827,48,11/22/2020,11/28/2020,11,188,38,657.9,,807,0,2823.9,0.0,0.1,0,8,0.0,28.0,28577,60827-2020-48,POINT (-87.633087 41.650765)
60602,13,03/22/2020,03/28/2020,,,,,3,7,241,562.7,0.0,0.0,0,0,0.0,0.0,1244,60602-2020-13,POINT (-87.628309 41.883136)
60637,15,04/05/2020,04/11/2020,61,176,128,370.9,211,743,445,1565.7,0.3,0.2,2,4,4.2,8.4,47454,60637-2020-15,POINT (-87.604053 41.780991)
60661,18,04/26/2020,05/02/2020,3,27,30,272,33,178,332,1793.3,0.1,0.1,0,0,0.0,0.0,9926,60661-2020-18,POINT (-87.644283 41.882786)
60633,27,06/28/2020,07/04/2020,8,151,62,1173.2,199,1257,1546,9766.1,0.1,0.1,0,4,0.0,31.1,12871,60633-2020-27,POINT (-87.556037 41.653147)
60610,12,03/15/2020,03/21/2020,24,29,62,74.3,72,83,184,212.7,0.2,0.1,0,0,0.0,0.0,39019,60610-2020-12,POINT (-87.63581 41.90455)
60645,24,06/07/2020,06/13/2020,39,1096,82,2296.2,563,5183,1180,10858.5,0.1,0.2,0,65,0.0,136.2,47732,60645-2020-24,POINT (-87.695049 42.008927)
60610,25,06/14/2020,06/20/2020,9,273,23,699.7,464,3598,1189,9221.1,0.0,0.1,1,9,2.6,23.1,39019,60610-2020-25,POINT (-87.63581 41.90455)
60610,1,01/03/2021,01/09/2021,133,2515,341,6445.6,1912,43718,4900,112042.9,0.1,0.1,1,26,2.6,66.6,39019,60610-2021-1,POINT (-87.63581 41.90455)
60652,16,04/12/2020,04/18/2020,68,238,155,542.1,232,677,528,1541.9,0.3,0.3,2,8,4.6,18.2,43907,60652-2020-16,POINT (-87.714238 41.745398)
60612,15,04/05/2020,04/11/2020,70,205,204,597.5,284,804,828,2343.3,0.3,0.3,3,7,8.7,20.4,34311,60612-2020-15,POINT (-87.687011 41.88004)
60631,18,04/26/2020,05/02/2020,25,151,85,511.4,209,1251,708,4236.5,0.1,0.1,0,2,0.0,6.8,29529,60631-2020-18,POINT (-87.813371 41.995019)
60614,26,06/21/2020,06/27/2020,30,570,42,799.3,1028,6908,1442,9687.6,0.0,0.1,0,65,0.0,91.2,71308,60614-2020-26,POINT (-87.652064 41.922605)
60618,37,09/06/2020,09/12/2020,53,2134,56,2260.7,1538,31252,1629,33107.7,0.0,0.1,0,52,0.0,55.1,94395,60618-2020-37,POINT (-87.703343 41.946699)
60652,31,07/26/2020,08/01/2020,34,1198,77,2728.5,659,8678,1501,19764.5,0.1,0.1,0,49,0.0,111.6,43907,60652-2020-31,POINT (-87.714238 41.745398)
60639,15,04/05/2020,04/11/2020,159,314,176,346.9,343,762,379,841.8,0.4,0.3,5,7,5.5,7.7,90517,60639-2020-15,POINT (-87.75531 41.920609)
60649,11,03/08/2020,03/14/2020,,,,,2,3,4,6.5,0.0,0.0,0,0,0.0,0.0,46024,60649-2020-11,POINT (-87.571522 41.762202)
60666,17,04/19/2020,04/25/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-17,POINT (-87.896371 41.979511)
60602,18,04/26/2020,05/02/2020,0,5,0,401.9,8,50,643,4019.3,0.1,0.2,0,0,0.0,0.0,1244,60602-2020-18,POINT (-87.628309 41.883136)
60607,42,10/11/2020,10/17/2020,59,856,199,2892.8,1312,16229,4434,54844.4,0.0,0.0,0,4,0.0,13.5,29591,60607-2020-42,POINT (-87.652727 41.876104)
60612,22,05/24/2020,05/30/2020,26,673,76,1961.5,440,3620,1282,10550.6,0.1,0.2,2,24,5.8,69.9,34311,60612-2020-22,POINT (-87.687011 41.88004)
60621,12,03/15/2020,03/21/2020,14,14,48,48.2,51,54,176,185.9,0.2,0.1,0,0,0.0,0.0,29042,60621-2020-12,POINT (-87.638812 41.776931)
60652,11,03/08/2020,03/14/2020,,,,,6,6,14,13.7,0.0,0.0,0,0,0.0,0.0,43907,60652-2020-11,POINT (-87.714238 41.745398)
60638,16,04/12/2020,04/18/2020,88,251,150,426.9,360,1040,612,1768.8,0.3,0.2,3,6,5.1,10.2,58797,60638-2020-16,POINT (-87.771902 41.787032)
60660,13,03/22/2020,03/28/2020,19,36,44,83.3,93,154,215,356.1,0.2,0.2,0,0,0.0,0.0,43242,60660-2020-13,POINT (-87.666362 41.991062)
60645,17,04/19/2020,04/25/2020,112,603,235,1263.3,352,1602,738,3356.2,0.3,0.4,12,28,25.1,58.7,47732,60645-2020-17,POINT (-87.695049 42.008927)
60666,49,11/29/2020,12/05/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-49,POINT (-87.896371 41.979511)
60707,18,04/26/2020,05/02/2020,70,195,163,453.3,205,718,476,1669,0.3,0.3,1,4,2.3,9.3,43019,60707-2020-18,POINT (-87.808283 41.921777)
60616,13,03/22/2020,03/28/2020,35,49,64,90,144,224,264,411.3,0.2,0.2,0,0,0.0,0.0,54464,60616-2020-13,POINT (-87.629531 41.844869)
60626,15,04/05/2020,04/11/2020,83,165,167,331.8,210,565,422,1136.1,0.4,0.2,4,6,8.0,12.1,49730,60626-2020-15,POINT (-87.669834 42.009469)
60620,11,03/08/2020,03/14/2020,4,5,6,7.3,9,9,13,13.2,0.0,0.0,0,0,0.0,0.0,68096,60620-2020-11,POINT (-87.651656 41.740873)
60606,26,06/21/2020,06/27/2020,2,29,64,935.2,114,1023,3676,32989.4,0.0,0.1,1,1,32.2,32.2,3101,60606-2020-26,POINT (-87.63676 41.882634)
60606,41,10/04/2020,10/10/2020,5,79,161,2547.6,147,2901,4740,93550.5,0.0,0.1,0,1,0.0,32.2,3101,60606-2020-41,POINT (-87.63676 41.882634)
